timestamp,symbol,open,high,low,close,volume
2023-01-01 10:17:00,AAPL,236.9225569245856,237.00523684564467,236.8033516290111,236.96670090414446,21147
2023-01-01 10:18:00,AAPL,236.96670090414446,237.25688440193827,236.83526757479194,237.05901334159404,25929
2023-01-01 10:19:00,AAPL,237.05901334159404,237.40234389739211,236.80350925751873,237.34680102101302,43453
2023-01-01 10:20:00,AAPL,237.34680102101302,237.48492659523112,236.85269317832413,236.89367222626277,17443
2023-01-01 10:21:00,AAPL,236.89367222626277,237.07988775995233,236.7907590790126,236.98641330597704,54265
2023-01-01 10:22:00,AAPL,236.98641330597704,237.29311928433353,236.81363163929106,236.82483547046647,26254
2023-01-01 10:23:00,AAPL,236.82483547046647,237.02719133892242,236.32104462109703,236.4058780254615,35960
2023-01-01 10:24:00,AAPL,236.4058780254615,236.64993736114792,236.34556702999012,236.54553555184643,46006
2023-01-01 10:25:00,AAPL,236.54553555184643,236.80880229947516,236.43267654124654,236.64720974878836,23318
2023-01-01 10:26:00,AAPL,236.64720974878836,237.21071518005874,236.42984521802734,237.14906240140812,27599
2023-01-01 10:27:00,AAPL,237.14906240140812,237.37315506221563,237.05135197388478,237.2296121355336,22060
2023-01-01 10:28:00,AAPL,237.2296121355336,237.67156224922584,237.16148513382308,237.66505469922456,29126
2023-01-01 10:29:00,AAPL,237.66505469922456,238.06792599804604,237.61364041645865,238.00319562095345,43697
2023-01-01 10:30:00,AAPL,238.00319562095345,238.27883657341852,237.76633074189206,238.25464356358728,42850
2023-01-01 10:31:00,AAPL,238.25464356358728,238.52057759092474,238.21347966247535,238.39093112467978,21071
2023-01-01 10:32:00,AAPL,238.39093112467978,238.43939453235777,238.26239093588504,238.43437605679435,33123
2023-01-01 10:33:00,AAPL,238.43437605679435,238.59115996809135,238.24537720066533,238.3915980100865,41760
2023-01-01 10:34:00,AAPL,238.3915980100865,238.4436548345216,238.14625206098637,238.2138294952369,43814
2023-01-01 10:35:00,AAPL,238.2138294952369,238.24811004953747,238.01618861627156,238.0507300374602,39637
2023-01-01 10:36:00,AAPL,238.0507300374602,238.10081308625922,237.77188458583097,237.82670121432395,21599
2023-01-01 10:37:00,AAPL,237.82670121432395,237.88924051613185,237.7299432505846,237.84152185301875,49110
2023-01-01 10:38:00,AAPL,237.84152185301875,238.1841400401097,237.68717754053029,237.9111681374474,25419
2023-01-01 10:39:00,AAPL,237.9111681374474,238.2061549820877,237.82043526909445,238.12466928088656,28759
2023-01-01 10:40:00,AAPL,238.12466928088656,238.53670912329238,238.10367962652913,238.4480756724702,36479
2023-01-01 10:41:00,AAPL,238.4480756724702,239.13511097081908,238.16052846260587,238.98364922112782,48807
2023-01-01 10:42:00,AAPL,238.98364922112782,239.11047202407636,238.9547976940178,238.9808451762962,40180
2023-01-01 10:43:00,AAPL,238.9808451762962,238.9899375365754,238.83990518929434,238.9251081621596,42312
2023-01-01 10:44:00,AAPL,238.9251081621596,238.98899920772638,238.605405772387,238.66208541776447,22481
2023-01-01 10:45:00,AAPL,238.66208541776447,238.9163848093244,238.63407991013182,238.91353804493014,28051
2023-01-01 10:46:00,AAPL,238.91353804493014,239.1058696322123,238.74320169341976,239.06357359246016,19226
2023-01-01 10:47:00,AAPL,239.06357359246016,239.57102948185323,239.0277919594809,239.51993743386853,43788
2023-01-01 10:48:00,AAPL,239.51993743386853,240.07993064740043,239.50162376656948,239.73231289478218,52429
2023-01-01 10:49:00,AAPL,239.73231289478218,239.78030382561644,239.6786111696628,239.71000411842886,43665
2023-01-01 10:50:00,AAPL,239.71000411842886,239.8488268408816,239.5964740801111,239.6065755611915,18725
2023-01-01 10:51:00,AAPL,239.6065755611915,239.95581409127809,239.59546297723818,239.83876223259162,41987
2023-01-01 10:52:00,AAPL,239.83876223259162,239.85437725771047,239.77121167978956,239.8459812388435,31334
2023-01-01 10:53:00,AAPL,239.8459812388435,239.9043364710864,239.69131850223334,239.8092746625746,17391
2023-01-01 10:54:00,AAPL,239.8092746625746,240.22376632282158,239.79098737929164,240.18562883057157,54522
2023-01-01 10:55:00,AAPL,240.18562883057157,240.2844719999497,239.94308644482152,240.03441281544465,43238
2023-01-01 10:56:00,AAPL,240.03441281544465,240.1490191669845,240.0341605973218,240.14211215301836,39076
2023-01-01 10:57:00,AAPL,240.14211215301836,240.51524672247638,240.06289177342134,240.49930044673624,49350
2023-01-01 10:58:00,AAPL,240.49930044673624,240.57419821059506,240.13874162515964,240.33382705452956,26933
2023-01-01 10:59:00,AAPL,240.33382705452956,240.5259133025879,240.2713898759602,240.42782658613848,40891
2023-01-01 11:00:00,AAPL,240.42782658613848,240.61244098592363,239.9655040453788,240.09444126234638,32789
2023-01-01 11:01:00,AAPL,240.09444126234638,240.1836940017649,239.9064726969021,239.92751619069986,18698
2023-01-01 11:02:00,AAPL,239.92751619069986,240.1290800117424,239.84674240990387,239.95397948381674,35744
2023-01-01 11:03:00,AAPL,239.95397948381674,239.96361899411968,239.4395960582105,239.44259901070313,39497
2023-01-01 11:04:00,AAPL,239.44259901070313,239.46866171793903,239.20271536268237,239.2175252672954,32985
2023-01-01 11:05:00,AAPL,239.2175252672954,239.4606496400103,239.18028358657574,239.26857372409947,18747
2023-01-01 11:06:00,AAPL,239.26857372409947,239.50830433969003,239.17708859525786,239.1809693089245,16705
2023-01-01 11:07:00,AAPL,239.1809693089245,239.34123836890083,238.8990349776038,238.980107668602,40818
2023-01-01 11:08:00,AAPL,238.980107668602,239.1930561251933,238.88488542606956,239.18451705865468,47896
2023-01-01 11:09:00,AAPL,239.18451705865468,239.4353758453738,239.11311742369472,239.30971913326155,51411
2023-01-01 11:10:00,AAPL,239.30971913326155,239.8305925431609,239.10364364975132,239.59548740889076,29510
2023-01-01 11:11:00,AAPL,239.59548740889076,239.7425359840769,239.52116534320388,239.66517049436152,51987
2023-01-01 11:12:00,AAPL,239.66517049436152,239.71911774492426,239.1669786322484,239.30103664304545,47171
2023-01-01 11:13:00,AAPL,239.30103664304545,239.3066702735208,239.01553968686304,239.03171777014842,30975
2023-01-01 11:14:00,AAPL,239.03171777014842,239.04239551927466,238.7428175089585,238.75419156844782,30251
2023-01-01 11:15:00,AAPL,238.75419156844782,238.87997886065062,238.5248433160282,238.61551419876128,27264
2023-01-01 11:16:00,AAPL,238.61551419876128,238.7039271405104,238.39455613753614,238.4846311987625,16455
2023-01-01 11:17:00,AAPL,238.4846311987625,238.9703959433276,238.40575868442258,238.7103156758905,14029
2023-01-01 11:18:00,AAPL,238.7103156758905,239.31516434005832,238.6993406518283,239.24636828525823,23686
2023-01-01 11:19:00,AAPL,239.24636828525823,239.79787233791427,239.1129669956621,239.64306091550202,24052
2023-01-01 11:20:00,AAPL,239.64306091550202,239.6869594732025,239.59634060012615,239.65080597213597,43451
2023-01-01 11:21:00,AAPL,239.65080597213597,239.73896286660607,239.58765033348277,239.65296425638257,20058
2023-01-01 11:22:00,AAPL,239.65296425638257,239.66616840678276,239.35115197858275,239.49323603243084,41942
2023-01-01 11:23:00,AAPL,239.49323603243084,239.65888639921357,239.2280579365308,239.2521181246742,43500
2023-01-01 11:24:00,AAPL,239.2521181246742,239.50668922674302,239.0709775435634,239.45079914395274,32430
2023-01-01 11:25:00,AAPL,239.45079914395274,239.57842447505945,239.36092680443954,239.48177428615708,18435
2023-01-01 11:26:00,AAPL,239.48177428615708,239.83629383771657,239.43273023121128,239.80521442657346,43064
2023-01-01 11:27:00,AAPL,239.80521442657346,240.0998286068028,239.79172559786866,239.90480882471562,50982
2023-01-01 11:28:00,AAPL,239.90480882471562,240.46795156566367,239.7103297473946,240.274103120669,28615
2023-01-01 11:29:00,AAPL,240.274103120669,240.40885877018806,240.07252836119133,240.14671082202838,44651
2023-01-01 11:30:00,AAPL,240.14671082202838,240.37687445281986,240.05015835873266,240.21450597010607,43958
2023-01-01 11:31:00,AAPL,240.21450597010607,240.35280829661815,239.88851119145875,239.95033646020403,15843
2023-01-01 11:32:00,AAPL,239.95033646020403,239.96670829277468,239.77674617604066,239.89185330067917,15904
2023-01-01 11:33:00,AAPL,239.89185330067917,240.0499633239881,239.4900779340679,239.69775973782984,41299
2023-01-01 11:34:00,AAPL,239.69775973782984,239.79378085071642,239.50723885578643,239.62182488483924,47596
2023-01-01 11:35:00,AAPL,239.62182488483924,239.77860438882058,239.25256522996816,239.27614634898848,51291
2023-01-01 11:36:00,AAPL,239.27614634898848,239.28235256208177,239.01253270578468,239.0293107587278,19425
2023-01-01 11:37:00,AAPL,239.0293107587278,239.10201407589943,238.73972933252395,239.0295628310929,37471
2023-01-01 11:38:00,AAPL,239.0295628310929,239.26375307801132,238.96204658422133,239.13059842593782,25159
2023-01-01 11:39:00,AAPL,239.13059842593782,239.2809259763901,238.88794962886993,239.0927083779898,22730
2023-01-01 11:40:00,AAPL,239.0927083779898,239.10733801798722,238.66566442331452,238.750435770226,43839
2023-01-01 11:41:00,AAPL,238.750435770226,239.2685082053152,238.7315882160849,239.26483069598908,30547
2023-01-01 11:42:00,AAPL,239.26483069598908,239.59347342029943,239.2236827061282,239.51341736148552,31532
2023-01-01 11:43:00,AAPL,239.51341736148552,239.81807884420436,239.50490806839014,239.74507671233934,48164
2023-01-01 11:44:00,AAPL,239.74507671233934,239.79839025023858,239.69842133324576,239.78298469282936,23383
2023-01-01 11:45:00,AAPL,239.78298469282936,239.9086996379335,239.65619305220523,239.75491545866439,35223
2023-01-01 11:46:00,AAPL,239.75491545866439,239.92012030258243,239.5930473178356,239.67768150081005,47466
2023-01-01 11:47:00,AAPL,239.67768150081005,239.84393664876973,239.5540357625124,239.74553878578547,19019
2023-01-01 11:48:00,AAPL,239.74553878578547,239.79929601466048,239.55725223091034,239.5811610028495,38007
2023-01-01 11:49:00,AAPL,239.5811610028495,239.85158170361424,239.49224928280003,239.7900562491965,47867
2023-01-01 11:50:00,AAPL,239.7900562491965,240.2115968729177,239.76156691226248,240.06704669610446,44899
2023-01-01 11:51:00,AAPL,240.06704669610446,240.15200341810004,239.7689527903565,239.79485957261073,49807
2023-01-01 11:52:00,AAPL,239.79485957261073,239.8970567129315,239.76281741022407,239.8447284551584,14957
2023-01-01 11:53:00,AAPL,239.8447284551584,239.89296146133623,239.52654640602893,239.6680946801659,41904
2023-01-01 11:54:00,AAPL,239.6680946801659,239.9288648783074,239.62733018736455,239.73142080079336,21964
2023-01-01 11:55:00,AAPL,239.73142080079336,240.09947730282045,239.67483167294242,239.8978377336294,36406
2023-01-01 11:56:00,AAPL,239.8978377336294,239.90678435938185,239.4450321711495,239.45684970636535,45336
2023-01-01 11:57:00,AAPL,239.45684970636535,239.4833207746884,238.83186998478843,238.9717235748868,30832
2023-01-01 11:58:00,AAPL,238.9717235748868,239.0808447538919,238.85412807966918,239.01259940054322,42413
2023-01-01 11:59:00,AAPL,239.01259940054322,239.686941905875,238.87394524987093,239.3778114713651,48014
2023-01-01 12:00:00,AAPL,239.3778114713651,239.49793966611506,239.33023693068404,239.45254679505936,52290
2023-01-01 12:01:00,AAPL,239.45254679505936,239.48304235522016,239.26774544013765,239.26835605255903,35920
2023-01-01 12:02:00,AAPL,239.26835605255903,239.5157379502529,238.90331556703052,239.12101309892495,26554
2023-01-01 12:03:00,AAPL,239.12101309892495,239.35740642985235,239.11662059156978,239.35547133867144,29582
2023-01-01 12:04:00,AAPL,239.35547133867144,239.54243694378837,239.337072196497,239.40153683244966,49012
2023-01-01 12:05:00,AAPL,239.40153683244966,239.50590210400483,239.38807852349035,239.44470390874025,23450
2023-01-01 12:06:00,AAPL,239.44470390874025,239.97817373879258,239.31771037809526,239.81828452240615,49768
2023-01-01 12:07:00,AAPL,239.81828452240615,240.03413868683128,239.76155330268233,239.96448159095243,15994
2023-01-01 12:08:00,AAPL,239.96448159095243,240.1061529128696,239.77983459880463,239.91020467190395,53335
2023-01-01 12:09:00,AAPL,239.91020467190395,239.93471345242787,239.53564500067017,239.65734760265164,18503
2023-01-01 12:10:00,AAPL,239.65734760265164,240.02524169273022,239.56022780718772,240.02091278893377,49772
2023-01-01 12:11:00,AAPL,240.02091278893377,240.11812578602502,239.40912876513744,239.58426366636712,35762
2023-01-01 12:12:00,AAPL,239.58426366636712,239.7886793151524,239.4228001562918,239.48299687943646,36577
2023-01-01 12:13:00,AAPL,239.48299687943646,239.5117384064496,239.34219991532962,239.39996866634144,53719
2023-01-01 12:14:00,AAPL,239.39996866634144,239.50767009498512,239.29418691577615,239.35821879937689,52517
2023-01-01 12:15:00,AAPL,239.35821879937689,239.69496072624779,239.35746172894068,239.6798632800746,46300
2023-01-01 12:16:00,AAPL,239.6798632800746,239.97004327639098,239.55797003656062,239.88976152524225,40277
2023-01-01 12:17:00,AAPL,239.88976152524225,240.03503292636393,239.68290513000096,239.93199894021618,41330
2023-01-01 12:18:00,AAPL,239.93199894021618,240.18523567398316,239.52095837372866,239.61171393338975,19093
2023-01-01 12:19:00,AAPL,239.61171393338975,239.6950832680099,239.49947230709975,239.67038518351814,32734
2023-01-01 12:20:00,AAPL,239.67038518351814,239.6865203658219,239.38849820666516,239.4819816191194,31180
2023-01-01 12:21:00,AAPL,239.4819816191194,239.99743058267353,239.42471719906072,239.8128149051823,17803
2023-01-01 12:22:00,AAPL,239.8128149051823,239.90245652895706,239.79705739862723,239.83931791093403,14089
2023-01-01 12:23:00,AAPL,239.83931791093403,240.00273856545314,239.78869836644273,239.84433145027273,14290
2023-01-01 12:24:00,AAPL,239.84433145027273,239.96641686255745,239.67334405946426,239.7704937118434,43776
2023-01-01 12:25:00,AAPL,239.7704937118434,239.89755092483125,239.76781706376843,239.78470426993286,31916
2023-01-01 12:26:00,AAPL,239.78470426993286,239.79650221844355,239.65493803029887,239.74174197980406,33681
2023-01-01 12:27:00,AAPL,239.74174197980406,240.16089786790386,239.6484541482504,240.13882276162468,24009
2023-01-01 12:28:00,AAPL,240.13882276162468,240.20672887945122,240.06519874318525,240.2066687345282,35737
2023-01-01 12:29:00,AAPL,240.2066687345282,240.23167191479374,239.9135330399343,239.96425683949317,18834
2023-01-01 12:30:00,AAPL,239.96425683949317,240.03865455210195,239.94458922943585,239.98653436053146,20311
2023-01-01 12:31:00,AAPL,239.98653436053146,240.14660404115796,239.56835558582839,239.85741605658006,47059
2023-01-01 12:32:00,AAPL,239.85741605658006,240.03762727551796,239.394504958803,239.6270380214636,14753
2023-01-01 12:33:00,AAPL,239.6270380214636,239.77736679789172,239.5831347457936,239.64436874546337,51070
2023-01-01 12:34:00,AAPL,239.64436874546337,239.9473558730689,239.49557656734245,239.8918900399134,27463
2023-01-01 12:35:00,AAPL,239.8918900399134,240.23651682161287,239.77994857149704,240.22179365078364,51763
2023-01-01 12:36:00,AAPL,240.22179365078364,240.34190039091484,239.54891963328564,239.61722382505172,16249
2023-01-01 12:37:00,AAPL,239.61722382505172,239.79020471847718,239.5697162549513,239.71762484956395,26412
2023-01-01 12:38:00,AAPL,239.71762484956395,239.72339614152378,239.5717434946745,239.627638747667,37878
2023-01-01 12:39:00,AAPL,239.627638747667,239.9983536525059,239.55172096989372,239.94476653601313,51993
2023-01-01 12:40:00,AAPL,239.94476653601313,239.9838629038401,239.50761224932268,239.65546191280583,17314
2023-01-01 12:41:00,AAPL,239.65546191280583,239.68945262495754,239.48975115971214,239.60743370940156,46706
2023-01-01 12:42:00,AAPL,239.60743370940156,239.85177209461878,239.4509881038888,239.81599529013133,38700
2023-01-01 12:43:00,AAPL,239.81599529013133,239.90299548633655,239.66512935787387,239.72649396122304,39793
2023-01-01 12:44:00,AAPL,239.72649396122304,239.84870186852325,239.56039378136936,239.6368568830581,54197
2023-01-01 12:45:00,AAPL,239.6368568830581,239.7617492263583,239.2664534602939,239.32270345425377,26767
2023-01-01 12:46:00,AAPL,239.32270345425377,239.3268520353532,239.1768837117539,239.27246245858157,28351
2023-01-01 12:47:00,AAPL,239.27246245858157,239.36497054185688,238.91605324599996,239.05560740601007,35544
2023-01-01 12:48:00,AAPL,239.05560740601007,239.18230666349115,238.3961607120285,238.55948453799576,39216
2023-01-01 12:49:00,AAPL,238.55948453799576,238.65570305935142,238.50513129946282,238.51556558344427,26370
2023-01-01 12:50:00,AAPL,238.51556558344427,238.60555171726728,238.43112974375927,238.46124277580677,42501
2023-01-01 12:51:00,AAPL,238.46124277580677,238.68947655996973,238.15969281941756,238.37867686293907,16985
2023-01-01 12:52:00,AAPL,238.37867686293907,238.41624244350692,238.34490970341963,238.35801862085785,21589
2023-01-01 12:53:00,AAPL,238.35801862085785,238.4167449031279,238.2535175917388,238.32734960533156,14167
2023-01-01 12:54:00,AAPL,238.32734960533156,238.41204589251458,238.19347778765177,238.3317171299263,44267
2023-01-01 12:55:00,AAPL,238.3317171299263,238.5166272699283,238.28282336772034,238.42261091373805,52381
2023-01-01 12:56:00,AAPL,238.42261091373805,238.6906989762131,238.38492346927032,238.50422212041613,45054
2023-01-01 12:57:00,AAPL,238.50422212041613,238.52670091064812,238.46456196175305,238.51014332589443,20691
2023-01-01 12:58:00,AAPL,238.51014332589443,238.5133317147824,238.20650247506708,238.32295668483536,25238
2023-01-01 12:59:00,AAPL,238.32295668483536,238.60867078637986,238.2160792063364,238.24611756400688,41066
2023-01-01 13:00:00,AAPL,238.24611756400688,238.54013291854812,238.16272206405364,238.36721076227983,26280
2023-01-01 13:01:00,AAPL,238.36721076227983,238.43431694556872,238.2784977403917,238.36872595891674,30254
2023-01-01 13:02:00,AAPL,238.36872595891674,238.74508184208713,238.18578980189295,238.63251475468968,24094
2023-01-01 13:03:00,AAPL,238.63251475468968,238.6430086216717,238.3127063113289,238.5193592018832,35470
2023-01-01 13:04:00,AAPL,238.5193592018832,238.61613156633962,238.24504241975674,238.36672316920044,49181
2023-01-01 13:05:00,AAPL,238.36672316920044,238.5932998895107,238.33507717356994,238.49621675616942,23429
2023-01-01 13:06:00,AAPL,238.49621675616942,239.1015351831942,238.43941549718102,238.9242015499628,35302
2023-01-01 13:07:00,AAPL,238.9242015499628,239.01667985355067,238.85603065956812,238.85793586234627,40813
2023-01-01 13:08:00,AAPL,238.85793586234627,239.01195216376806,238.364936524457,238.5467835418714,13903
2023-01-01 13:09:00,AAPL,238.5467835418714,238.6847448551053,238.37649392838526,238.42758777630058,23971
2023-01-01 13:10:00,AAPL,238.42758777630058,238.4906299830023,238.40651568820857,238.4351737840788,36813
2023-01-01 13:11:00,AAPL,238.4351737840788,238.53293276379688,238.35384853404068,238.4964216466268,47362
2023-01-01 13:12:00,AAPL,238.4964216466268,238.55892898494912,238.4573092330694,238.5062496447504,22943
2023-01-01 13:13:00,AAPL,238.5062496447504,238.675116938885,237.88593105804054,238.09090676590242,50410
2023-01-01 13:14:00,AAPL,238.09090676590242,238.1204756566312,237.85309152854086,237.8991263548991,47349
2023-01-01 13:15:00,AAPL,237.8991263548991,238.04247791801512,237.5248559234184,237.5652261759593,29754
2023-01-01 13:16:00,AAPL,237.5652261759593,237.67335142462795,237.25215136277362,237.47017491368229,46886
2023-01-01 13:17:00,AAPL,237.47017491368229,237.71839908782587,237.15834909389994,237.41597053915274,48344
2023-01-01 13:18:00,AAPL,237.41597053915274,237.56811793828697,237.22234573078035,237.230149386548,25148
2023-01-01 13:19:00,AAPL,237.230149386548,237.25104985757713,236.8273596330275,236.9697660352125,18342
2023-01-01 13:20:00,AAPL,236.9697660352125,236.97226342571875,236.52331006604695,236.61438296884162,17763
2023-01-01 13:21:00,AAPL,236.61438296884162,236.78462611430894,236.5541008439991,236.78119797889124,49644
2023-01-01 13:22:00,AAPL,236.78119797889124,236.99260815083838,236.7055723873796,236.92922024729253,33845
2023-01-01 13:23:00,AAPL,236.92922024729253,236.95101071882993,236.39637330794298,236.4239803690534,41115
2023-01-01 13:24:00,AAPL,236.4239803690534,236.53448635532553,236.40381144497314,236.45118644979738,29571
2023-01-01 13:25:00,AAPL,236.45118644979738,236.5351987387451,236.1027461129835,236.18458245285368,45544
2023-01-01 13:26:00,AAPL,236.18458245285368,236.40435087292514,236.05630981128655,236.3724431842926,47334
2023-01-01 13:27:00,AAPL,236.3724431842926,236.40670399935442,236.02978243804853,236.05529123294502,50142
2023-01-01 13:28:00,AAPL,236.05529123294502,236.26899295792686,235.95109286573208,236.11593023434682,39863
2023-01-01 13:29:00,AAPL,236.11593023434682,236.38207901112403,235.99021464030483,236.28537990670867,50109
2023-01-01 13:30:00,AAPL,236.28537990670867,236.40558710676564,236.19028822861944,236.28274224637863,49059
2023-01-01 13:31:00,AAPL,236.28274224637863,236.41474567231347,236.21549193047144,236.41047918021198,24735
2023-01-01 13:32:00,AAPL,236.41047918021198,236.42806316546717,236.18434605427058,236.34266215541143,37688
2023-01-01 13:33:00,AAPL,236.34266215541143,236.59102942743147,236.25417661002544,236.5445651337448,24351
2023-01-01 13:34:00,AAPL,236.5445651337448,236.57606103390864,236.44700445303098,236.51023123765827,39699
2023-01-01 13:35:00,AAPL,236.51023123765827,236.5491550758644,236.43756977491444,236.5176772407366,50297
2023-01-01 13:36:00,AAPL,236.5176772407366,236.69681373778832,236.38666376343394,236.50077913800345,33375
2023-01-01 13:37:00,AAPL,236.50077913800345,236.55730429066892,236.39499448807103,236.4724078586259,47332
2023-01-01 13:38:00,AAPL,236.4724078586259,236.54810741365742,236.38125660227612,236.39286993736482,14326
2023-01-01 13:39:00,AAPL,236.39286993736482,236.71661885724185,236.36535512840157,236.59587526644947,49091
2023-01-01 13:40:00,AAPL,236.59587526644947,237.4131642885642,236.45956557979926,237.17133920579536,52283
2023-01-01 13:41:00,AAPL,237.17133920579536,237.57460037567043,237.15252382455301,237.55538752095754,26457
2023-01-01 13:42:00,AAPL,237.55538752095754,237.69705101254468,237.3625522619254,237.68471793154112,42644
2023-01-01 13:43:00,AAPL,237.68471793154112,237.79486574460464,237.30105909740575,237.3519568383199,47145
2023-01-01 13:44:00,AAPL,237.3519568383199,237.48818072144206,236.88491179555564,237.01717142467214,18718
2023-01-01 13:45:00,AAPL,237.01717142467214,237.41545366339705,236.95125217691748,237.22420656058597,30579
2023-01-01 13:46:00,AAPL,237.22420656058597,237.33399576085776,236.8645994451747,236.93867948358752,22082
2023-01-01 13:47:00,AAPL,236.93867948358752,237.12288312069475,236.27035145555266,236.3799342170164,44193
2023-01-01 13:48:00,AAPL,236.3799342170164,236.4148679392943,236.31303133285633,236.35731972111049,30218
2023-01-01 13:49:00,AAPL,236.35731972111049,236.52314019402726,236.28014220284388,236.51912144883752,13635
2023-01-01 13:50:00,AAPL,236.51912144883752,236.75347443960888,236.51018626594123,236.5540033903319,24362
2023-01-01 13:51:00,AAPL,236.5540033903319,236.75058108564008,236.4713101287939,236.70710413796158,21942
2023-01-01 13:52:00,AAPL,236.70710413796158,236.83672258494445,236.66435619000885,236.68256119818992,16682
